text
"Amazing angel He is freaking ah-mazing his voice is so soothing and angelic. I <33333 
him. I could play this album all day everyday & never get tired of it! "
"Ginger jesus He is so perf, I love you need me I don't need you, lego house, a team, 
and little bird. I am a hardcore sheerio its not even funny. He is so 
amazing and beyond talented. Ilysm. "
"Chronic penguin Thid album is legit amazing...i only bought one song, heard it m just 
bought the whole album...great music is hard to find nowadays amazing work "
"amazing I love ed much I know everything about him and one day I will meet him lol 
people ask wh do you love ed like that they hate him so I give them my 
phone wih my headphones and make them listen to this cd and then they never 
say anything .... see its true ed mkes everyone breathless; "
"He's amazing Every single one of his songs are amazing I listen to them every day. His 
singing is amazing and his voice is perfect for the song. "
"Ed is amazing. Omg his songs r so touching they will make u cry if u relate to them, even 
if u don't. He is just amazing. "
"Ed Sheeran is Amazing Anyone who says Ed Sheeran is annoying are wrong he is a role model and 
his songs are lessons A Team is great and the rhymes are good not 
disgusting you need to find your music taste mate he is brilliant and you 
cant judge his songs because if you tried it would be difficult and the 
result would be poor. "
"What a debut album! My favourite songs are drunk uni give me love and my personal favourite is 
small bump "
"Blinking love him... XD I love Ed Sherran favourite singer evah!!!! xD. Owwwww go on YouTube and 
get the full album free just type in Ed Sherran live then click the first 
one that pops up "
"Love it. Love it ginger, ya make me cry, sing, scream, smile, etc... Love your 
lyrics, songs, videos and much more. Don't ever stop singing, you are 
amazayn. (1D quote XD) Love ya!!! "
LOVE THIS GUY. Love this! Such beautiful music by a awesome singer! 
Amazing! Ed is a wonderful and passionate singer!! I love him and his music! 
"I'm very upset. I have tried to download 2 or 3 separate albums from this 
app and Google play will not work. It keeps force closing and freezing 
after I type in my password. I am mad. But I love the music "
"Not Worth the Cash I havent got a problem with the song I have a problem with the price. I 
seriously think that $6.99 is expensive for this album. I found Loud by 
Rihanna for cheaper. The price is just outta order. Dont get me wrong I 
love Ed Sheeran and all but not the price. "
"Ed Sheeran's album ""+"" = Hell Yeah! I LOVE this album. Ed is genuinely talented on multiple levels - as a 
singer, songwriter/lyricist AND additionally as a musician and producer as 
well. He really DOES it ALL. And he does it SO WELL! His lyrics alone are 
worth the listen; heartfelt, soulful, intelligent and often times ingenious 
in their composition and simplicity and are, beyond all else, REAL. Nothing 
about him or his music is forced or fake. He reminds me of times when 
unadulterated, raw talent and creativity were what made music GOOD. "
"Love it!!! I love Ed Sheeran. I love his taste and style. His lyrics are memorable. 
All of his songs are fantastic.He writes what is in his heart and mind. I 
admire him deeply.His music will always be known for his beautiful 
meaningful lyrics.Overall he.is very talented and keep it up.Love your 
music "
Plz dont kill me He may not be the cutest but hes a songbird and hes friend with 1D 
"Amazing I have fallen down this guy's rabbit hole. He tells life past, present, & 
future. He is still learning how to live life & who he should love. "
"Love Ed!!! I find his voice so soothing!! I just love everything he sings and its not 
often I find an artist that I enjoy everything they sing! I can't get 
enough! ""I See Fire"" (not on this album I know) and ""Give Me Love"" are on 
repeat constantly and I can't get enough!! Thank you for such wonderful 
music!! :) Small Bump almost brings tears to my eyes! "
"Love Ed Sheeran is amazing!! He is the best artist I have ever heard. Love you 
Ed <3 "
"Great I like most of the songs. I love the song ""You need me, I don't need you"" 
the only problem is sometimes I focus on Ed Sheeran's gasps for air to rap 
again. Still love the song, just thought I'd mention it... "
"He Has A Soul!! His lyrics are so beautiful, sometimes I cry and his guitar playing on 
this record is amazing. Who doesn't love him? That's like not loving the 
moon or the stars. Cause his talent surpasses the moon and stars "
"not good. AMAZING!!!!!!!!! he has an amazing voice and he is my #1 favorite singer tied w/ one 
direction "
"Wow Ed is awesome he might not be that cute but his writing makes him cute and 
beautiful "
