text
"X go hard I really do love this album...only one song didn't really didn't do it for 
me was ""don't be too long""..i don't buy albums.often & i got my money worth "
"Decent Album Not the best, not the worst. Doesn't really help that half of the album 
were released as singles for the past year, along with songs getting 
leaked. I think ""X"" and ""lost in ya love"" are probably my favorites. "
"Chris brown I love you Chris brown I would like to see you and I now you like Michael 
Jackson I love him too he is the best man for ever I love his songs and his 
dance I will never for get him. You look like Michael Jackson when you 
dance I would like to see you Chris brown. "
"Surprisingly since there were so many tracks. Thought I would be bored but 
this album's hot!! "
Little cool Chris brown loyal butt cool Cool 1484627621 
"A FAN Excellent album of ""Course"" u make good music for all ages. My favs off 
this album is drunk texting, crawl and drown in it very seductive songs tht 
get mi n the mood and into mi feelings "
"I Love Chris New Songs And I like the song Autumn Leaves With Kendrick 
Lamar And Drunk Texting With Jhené Aiko And I love Chris New Songs and new 
flame ft. Rick Ross & usher I Like The Deluxe of By Chris Brown And The new 21 songs and I love the 
vedio of don't be gone too long with Ariana Grande And i Iike the song the 
song they dont don't know song with aaliyah on x the people I like is Trey 
Songz Jhene Aiko Usher Rick Ross And Nicki Minaj And Tyga Lil Wayne brandy 
Kendrick lamar and the like x drunk texting feat Jhené Aiko songs on 12 
Play (feat. Trey Songz) and it so awsome "
"Love it Time for Love and New Flame are both such feel good songs :-) Lots of 
other great songs, great collaborations! "
Awesome I love him soooooooooo much his music is awesome and he dance great too 
Go Chris! I enjoy this album. It was refreshing. My favorite song is Drunk texting! 
"❌ chris has done it again!! he is so diverse with his stylistic versatility 
& still makes it wonderful!! #majorslayage "
"Not his best This is actually the first complete album I've gotten of his and it was 
good but I know he's done better though but I recommend people to get it 
though. "
Amazing!!! 5 Starz BREEZY. Has done it again! I'M loving this Album! Worth The Wait!! 
"I love all your songs! Chris you just keep doing your thing! God I love 
youu. The XALBUM is just amazing "
"Whole thing is good The bomb especially ""stereotype"" and ""do better"". Excellent work! "
"OMG!!! I don't usually listen to Chris Brown but this album is flawless. I 
have to say this album is on point and creative. My Favorites are: Time For 
Love (#1) Drunk Texting, Songs on 12 Play, 101(Interlude), (Lady in a Glass 
Dress (Interlude) and Loyal. But all the other songs are flawless. Chris 
has really Outdone himself and I would call myself a fan. GREAT JOB OMG 
IT'S TOO LONG THO BUT STILL LOVE IT SINCE THE DELUXE IS BETTER. THE OTHER 
ONE IS FLAWLESSS TOO BASICALLY THO I DON'T LOVE IT LESS "
"Another Superior Album I am never disappointed when it comes to Chris' talent. His aesthetics are 
excellent and this album is another point of proof. You cant go wrong when 
buying anything of his. I've been Team Breezy since 05 and I will always 
support him. I love every song on this album. It is an album that I can 
just press play and let it roll. I love it! Awesome job, Chris! Xoxo "
"Trey215 This was a good and we'll put together album by Chris Brown I really 
enjoyed how he keep it R&B but gave you some of the techo sound as 
well.Autumn Leaves is prolly my favorite track out of all but overall good 
album by Chris u can listen all the way threw without skipping a track. "
"X The Album Not the best he has ever put out, but I still love it! Of course there are 
few songs I didn't like, but many people have been waiting on his album. 
Job well done. "
"Sensational Definitely the hottest album out now imo, lost in ya love, stereotype, & X 
are my favorite, all the songs are great though!!!! "
"Yesss I love Chris Brown so much! This album has such a variety of styles in his 
songs! This man is such a genius and I love being entertained by his 
amazing talent! I would definitely recommend this album to EVERYONE!! Team 
Breezy forever!! "
"This album is awesome Nothing could ever change the fact that Chris Brown has a beautiful, 
soulful, angelic voice and this album showcases that perfectly. I love the 
rhythm and sounds of this entire album. It is so perfect for putting on 
when you have some time to enjoy yourself. "
"RnB King Excellent music! Been a long wait but thoroughly worth it. The greatest 
entertainer since MJ is back once again with a massive bang. Breezy 
delivers as always! "
"This album is amazing. I have been a chris brown fan forever so of course I 
love this album but it truly is good. Some very good songs besides loyal, 
new flame, fine China, don't think they know, and love more on here is came 
to do and time for love "
"This CD suck's Y Chris Brown Y.........Y Do You Make Bad Music again n again just stop 
please thankyou....... and you only have 1 good song so far and it is X' 
that's it..... "
"It's good... Chris has had better albums......and I feel like he rushed this album 
because he trying to redeem himself from all the crap that has happened... 
but he has some hits on here (( X, New Flame , 101 interlude, Add me in,, 
Don't be gone to long )) I absolutely adore Chris but he can do MUCH better 
, it's a good album it's has great songs I still LOVE chris "
"Great Job I LOVE THIS ALBUM! GREAT SONGS AND A GREAT VIBE! FINALLY ITS BACK TO THE 
MUSIC "
"Yall kno I love chris brown I'm addicted to this guy.. Nd his songs. I could listen to his songs all 
day nd night... Chris has been my number one fan since day 1. Omg.. I love 
uuuuuuuu chris ❌ "
"incredible album,perfect flow of an r&b album with a diverse arrangement 
from soulful to pop from sensual to party & turn up,plus the song writing 
is always next level,just everything you expect from Chris & his caliber of 
artistry..great work "
"Love love love it This is a great album. I got two deluxe. Breezy fan for life. Autumn 
leaves, drunk texting, 12 play, the one sound like Micheal Jackson, fine 
china. And all the rest. ;) "
"In love! I can't stop dancing to thus album. Chris always comes back harder than 
before, my favs so from this are New Flame, Loyal, and Fine China. I love 
how the album flows but still doesn't sound like your hearing the same song 
over and over again. I'm in heaven! Go CHRIS! "
"Forget about chris brown himself, although he has done bad, he has a great 
voice and really knows how to make a song. Although a few of these song 
were more commercial and were made for attention for the album such as 
loyal, the songs are great and I think the delux is the best because of 
fine china, that song is so good "
"Love it! I listen to it everyday! My favorites are. Do Better, Drunk Texting, Body 
Shots, Autumn leaves, Songs on 12 play, See you around. Every song is 
AMAZING. I wish Lady in a Glass Dress was a full song, it's just amazing. I 
LOVE IT ALL! "
"X is my Favorite Album my Favorite Songs is New Flame Do Better X Drunk Texting Fine China Love 
More Don't Think They Know Loyal 101 (Interlude) Lady In A Glass Dress 
Interlude Autumn Leaves Body Shots Songs On 12 Play ft. Trey Add Me In Came 
To Do Akon "
Breezy ♡ This ablum is one of his best! Love breezy he never disappoints. 
Biggest fan Cant wait till the 16th no matter what i know its gonna be amazing 
"I will always love, everything Everything Chris Brown puts out is always amazing, he us the best of all 
time, another CD to my Chris Brown collection. "
"Great album Good beats, awesome lyrics, sweet music. Lost in ya Love is a lovely song. 
Breezy :) "
