text
"☝Come on Drake we counted on you and you need to listen to your fans on 
this one. I get he was trying to find a new look but this this right here is 
terrible he turned into the regular old rappers and they have terrible 
music and I'm not trying to hate on Drake, I've been a fan of his ever 
since he was putting the mixtapes out. I don't know if he is running out of 
ideas or not but I am not impressed and I know alot of people are not 
either. But all Drake fans know that he can do WAY WAY better. He is one of 
the kings of the rap gang but with this, someone's gonna take the crown "
"It wuz good I liked it but it had to much hype for what we got on the ""mixtape"" ... 
its fire ...but could of been better "
"Great Mixtape Drake is kinda overshadowed on this mixtape because Future gets to feature 
more on the mixtape than Drake, but it's an outstanding piece of work done 
by both rappers. "
"Interesting Listen Drake and Future collaborate very well! I had to buy this album after 
listening to it 50+ times beforehand. I enjoy every song and there's a 
decent amount of variety between them. Only buy this album if you're okay 
with Future though, because he can 'jibber jabber' and it can be hard to 
understand him but the vibe is great. "
"The only decent songs on here are Jumpman & Diamonds Dancing. I would love 
to see Drake do something like this with The Weeknd rather than Future. "
"Really Good! I thought the mixtape was hella good, but I think they should have added 
more songs. Jumpman and Big Rings are my favorite! "
Str8 Fire If your rating this 1 or 2 stars you have no taste in real music 
"You are all narrow-minded individuals I'm reading all these comments from people hating on this guys music just 
because its not their style. Saying things like he rips off other people. 
He's paying homage to those who came before him, educating people on 
different eras and styles, and putting his own thumbprint on it. He's more 
talented than 90% of the people who make music these days. If you don't 
like music you don't have to automatically be haters. This isn't even my 
style or taste but i can still recognize the talent of production. "
"I like to listen to all Bruno mars songs anyway too. I like to listen to all of Bruno mars songs are very wonderful and amazing 
and he is a very good looking men and he is very talented and fabulous 
rapper anyway too. "
"No! Just... no Uptown funk? More like uptown sunk. How do you manage to waste a Stevie 
Wonder intro on a Mystical entry and half baked funk... Dont Buy This Album "
"HECK YEAH! Best album of 2015. Rant all you want haters, anyone who's not needs to 
stfu and listen to uptown funk. "
"I don't get it Why was everyone obsessed with this song? People amaze me. It's just 
another catchy song that everyone has forgotten by now. Oh well. I will 
never understand people who can actually listen to a song with stupid 
lyrics and like it solely because it has a catchy tune. "
"Bruno mars rips people off and he sucks Song is so annoying, and the dance they do in this video is stupid, looks 
like he is pulling dogs on a leash. "
"Amazing Every time i hear this song, I'm just like: ""Up, town, funk you up, uptown 
funk you up!"" Lol "
"Uptownfunk I don't no what planet u r from but uptownfunk is jamming, n if you don't 
have the beat to dance 2 it then u just don't have any rethem u got 2 left 
feet I'll prey for you an ask 2 help you out okkk snap. "
Why are y'all haters? You who do not like this song are haters! ! 
Uptown not so special A one track wonder . 
"Uptown Funk Get up and move your ahs. Joyous, delicious, honey.. .stuck. to your 
fingers. And that video!!! A rare combination. Soul satisfying, yup. "
"Uptown funk Best and worst song ever. I know that it doesn't make sense out sometimes 
you can get irritated with it playing all the time but sometimes when it is 
on the radio or TV it quite catchy. "
Bruno mars I love his music and the way he and his band members all dance in sync. Xx 
"Best thing ever. Seriously, one of the best groove/funk albums in a decade. "
"No just no You wouldn't even know who this guy is if it weren't for Bruno Mars and 
uptown funk. You're not gonna go listen to his entire album. One hit 
wonder! And uptown funk is overplayed anyways. "
Cool Cool And Awesome Song Ever 
"Genius composition and collaboration Ronson went above and beyond to release this highly underrated album. Yes, 
we are tired of uptown funk, but should we be? Bruno mars has always been a 
hidden gem and a bit of a puppet in the pop music industry, but uptown 
special exploits his true capabilities as a suave and cool singer. Getting 
Wyatt from miike snow and Kevin from tame impala goes to show ronson's 
music range is both extremely broad and tasteful. Not to mention, both 
Kevin and Andrew took a lot of influence from ronson upon the album compl "
"I BEEN UPTOWN FUNKED UP! The best album I've seen in a long time. Mark Ronson really did it with 
this one. :-) "
S#ck my bowls I love uptown funk so idgaf wat u think 
"BORING AND GAY Bruno Mars is just really weird in this video, and all mark Ron son does 
is dance around stupidly!!!! worst video EVER "
"Baddest song I've almost heard Because Bruno spoil the show because when mark Bronson sings he more of a 
happier person but Bruno is kinda a cross person and it spoils the show "
"Up town funk! Amazing song very funky! I am amazed how good the song is! A very well 
done! "
"Wish it stayed in n1 This song is a amazing u need to listen to it if u haven't after all its 
free "
5 stars for my two fav songs Daffodils and feel right. Those are my driving in the car jams! 
"Hard to get! Mark ronson's album is hard to get and has caused problems but music is 
great! "
Uptown funk It is brilliant best song I have ever heard. 
Up Town funk EPIC LOVE IT TO MUCH FROM THOMAS ANDREW HURCOMBE 
"Good feel With the exception of track 3,this is a feel good album. I swear like f**k 
but no need for that awful word in track 3.Mothers should be respected,not 
used with f****r as an insult. Will delete this track. Get some morals and 
ethics. "
"Da Funk! Ronson does a good job here. Homage to the groove / funk from way 
back "
"You people really need to stop hating on him, if you don't need to write 
anything nice don't write anything at all. YOU GO BRUNO "
"follow our instagram account which has to do all about adorable animals: 
@We_love_animalss "
"I wish that I had the money to pay for my new most favorite song playlist I 
like besides skrillex and dubstep remixed playlists "
"Uptown Special This is music, the kind that makes you want to dance music, riding down 
the highway grooving music that I haven't heard in a looong time "
"Love or hate, this will be a classic People either love this or hate it with a passion. Regardless, the hit 
song Uptown Funk has all the ingredients of a classic. 20 or 100 years from 
now, people will still be listening to the music and possibly hating that 
they can't get it out of their heads. That's why it's sure to be a classic 
example of early 22nd century music. "
Uptown funk That's my fave song all because Bruno mars lol xoxo 
"Good funk I don't know why but u just don't like Uptown Funk. I like almost 
everything else. "
"I loved it Uptown funk is one of my favorite songs by Mark Ronson so he chose wisely 
to preform with Bruno Mars beacuse he is really good too "
"Uptown funk Uptown funk was great but the others not as much and also where does Mark 
Ronson sing himself? "
"Uptown Funk I have a feeling that if they made the Shrek movie around this time, 
Uptown Funk would be in the movie soundtrack. "
Annoying I hear it almost every day. Just be quiet mark 
"Carrie Underwood: Decade #1 I never watched American Idol. The first time watched it was when Carrie 
was on the first night of trying out to get the golden ticket. I decided 
then and there she would win it all. Really, my first time to ever watch 
the show. I watched every time it was on that year and have never watched 
it since. She is an awesome singer and will be a great mom. "
"God certainly gifted her with such beautiful voice!! And amazingly 
powerful...!! ""How Great Thou Art"" is my favorite. And to see it performed on YouTube 
brings tears & goose bumps!! "
"I love Carrie Underwood so so so so much more then anything ever!☺ Omgs, omgs, omgs, oms, omgs, omgs, omgs, omgs, omgs, omgs, omgs, omgs, 
omgs, omgs, omgs, omgs, omgs, omgs, omgs, omgs, omgs, omgs, omgs, OMGS!! 
Carrie Underwood's brand new album called ""Greatest Hits: Decade: #1"" is 
finally coming out tomorrow OMGSSS I cannot wait to finally get it!! I 
already pre-ordered it a couple of months ago and i cannot wait until i 
finally get it yayyyyyyyyyy woooooohooooooo yayyy me!!! I'm so so so so 
happy and so so so so excited, omgsss I cannot believe Carrie Underwood's 
brand new album called ""Greatest Hits: Decade: #1"" is finally coming out 
tomorrow!! I have all four of Carrie Underwood's albums: first one: Some 
Hearts, second one: Carnival Ride, third one: Play On, forth one: Blown 
Away and all i just need is her fifth album which would be her ""Greatest 
Hits: Decade: #1"" thats FINALLY OUT TOMORROW!!! (December 9th) This is so 
so exciting and so so wonderful to me! I'm so so happy and so so filled 
with joy inside and outside! My hearts fluttering of all the excitement and 
happiness! I'll be listening to all of Carrie Underwood's songs on her 
brand new album called ""Greatest Hits: Decade: #1"" this whole week, next 
week and always and forever!!☺☺ "
"Carrie Underwood Greatest Hits Wonderful Album for the Best Winner of American Idol, a true genuine 
Artist with Morals and Standards that Carrie Symbolizes. Someone who gives 
Music Good Name again, Thank You Carrie Underwood "
